,RouteNumber,Source,Target,SourceLong,SourceLat,TargetLong,TargetLat,TotalStations
13223,972 - Cluster,Jain Colony,Prehladpur School,77.072,28.753,77.074,28.753,
13224,972 - Cluster,Prehladpur School,Prahladpur Village,77.074,28.753,77.082,28.75,
13225,972 - Cluster,Prahladpur Village,Krishna Colony,77.082,28.75,77.087,28.746,
13226,972 - Cluster,Krishna Colony,Deep Vihar,77.087,28.746,77.082,28.738,
13227,972 - Cluster,Deep Vihar,Guru Gobind Singh Marg / Faiz Road,77.082,28.738000000000003,77.202,28.653,
13228,972 - Cluster,Guru Gobind Singh Marg / Faiz Road,Sec-24 Rohini,77.202,28.653000000000002,77.092,28.728,
13229,972 - Cluster,Sec-24 Rohini,Hanuman Mandir Rohini Sec 24,77.092,28.728,77.087,28.722,
13230,972 - Cluster,Hanuman Mandir Rohini Sec 24,Power House Rohini Sec 24,77.087,28.721999999999998,77.08,28.726,
13231,972 - Cluster,Power House Rohini Sec 24,Rohini Sec 22/24 Crossing,77.08,28.726,77.069,28.72,
13232,972 - Cluster,Rohini Sec 22/24 Crossing,Rohini Sec-21,77.069,28.72,77.069,28.718,
13233,972 - Cluster,Rohini Sec-21,Rohini Sec 20/21 More,77.069,28.718000000000004,77.074,28.715,
13234,972 - Cluster,Rohini Sec 20/21 More,Pooth Kalan,77.074,28.715,77.077,28.714,
13235,972 - Cluster,Pooth Kalan,ISBT / Kashmiri Gate,77.077,28.714000000000002,77.229,28.666,
13236,972 - Cluster,ISBT / Kashmiri Gate,Krishna Vihar,77.229,28.666,77.084,28.706,
13237,972 - Cluster,Krishna Vihar,Budh Vihar,77.084,28.706,77.0867515667,28.7046016116,
13238,972 - Cluster,Budh Vihar,Mangol Puri Y-Block,77.0867515667,28.704601611599998,77.088,28.703,
13239,972 - Cluster,Mangol Puri Y-Block,Mangol Pur Khurd,77.08800000000001,28.703000000000003,77.093,28.7,
13240,972 - Cluster,Mangol Pur Khurd,Avantika Xing,77.093,28.7,77.097,28.698,
13241,972 - Cluster,Avantika Xing,Mangolpur Kalan Village,77.097,28.698,77.101,28.695,
13242,972 - Cluster,Mangolpur Kalan Village,Mangol Pur School,77.101,28.695,77.104,28.694,
13243,972 - Cluster,Mangol Pur School,West Enclave,77.104,28.694000000000003,77.101,28.691,
13244,972 - Cluster,West Enclave,Mangol Puri B-Block,77.101,28.691,77.095,28.69,
13245,972 - Cluster,Mangol Puri B-Block,Peera Garhi Chowk,77.095,28.69,77.096,28.679,
13246,972 - Cluster,Peera Garhi Chowk,Peera Garhi Depot,77.096,28.679000000000002,77.093,28.675,
13247,972 - Cluster,Peera Garhi Depot,Sundar Apartments,77.093,28.675,77.092,28.666,
13248,972 - Cluster,Sundar Apartments,Sunder Vihar,77.092,28.666,77.091,28.663,
13249,972 - Cluster,Sunder Vihar,Meera Bagh,77.09100000000001,28.663,77.091,28.659,
13250,972 - Cluster,Meera Bagh,Meera Bagh Apartment,77.09100000000001,28.659000000000002,77.09,28.657,
13251,972 - Cluster,Meera Bagh Apartment,Keshopur Depot,77.09,28.656999999999996,77.087,28.652,
13252,972 - Cluster,Keshopur Depot,Major Bhupinder Singh Nagar,77.087,28.651999999999997,77.084,28.646,
13253,972 - Cluster,Major Bhupinder Singh Nagar,CRPF Camp Vikaspuri,77.084,28.646,77.085148,28.6472692,
13254,972 - Cluster,CRPF Camp Vikaspuri,Manohar Nagar,77.085148,28.647269199999997,77.083,28.642,
13255,972 - Cluster,Manohar Nagar,Krishna Park,77.083,28.642,77.081,28.639,
13256,972 - Cluster,Krishna Park,Kangra Niketan,77.081,28.639,77.08,28.635,
13257,972 - Cluster,Kangra Niketan,District Centre Outer Ring Road,77.08,28.635,77.081,28.633,
13258,972 - Cluster,District Centre Outer Ring Road,District Centre Nazafgarh Road,77.081,28.633000000000003,77.079,28.63,
13259,972 - Cluster,District Centre Nazafgarh Road,Dholi Piao,77.079,28.63,77.076,28.628,
13260,972 - Cluster,Dholi Piao,Vikaspuri Xing (Shivaji Marg),77.07600000000001,28.628,77.069,28.626,
13261,972 - Cluster,Vikaspuri Xing (Shivaji Marg),Uttam Nagar Terminal,77.069,28.625999999999998,77.068,28.626,
13290,972EXT - Cluster,Bawana Village,Bawana,77.0352033397,28.799368453499998,77.0391768529,28.8019489703,52.0
13291,972EXT - Cluster,Bawana,Bawana School,77.0391768529,28.801948970300003,77.035,28.796,
13292,972EXT - Cluster,Bawana School,Aditi College,77.035,28.796,77.036,28.794,
13293,972EXT - Cluster,Aditi College,DSIDC Bawana/ Dhakewala,77.036,28.794,77.041,28.785,
13294,972EXT - Cluster,DSIDC Bawana/ Dhakewala,Industrial Area Bawana Sec 3,77.041,28.785,77.044,28.78,
13295,972EXT - Cluster,Industrial Area Bawana Sec 3,Maharishi Valmiki Hospital / Pooth Khurd,77.044,28.78,77.047,28.775,
13296,972EXT - Cluster,Maharishi Valmiki Hospital / Pooth Khurd,Pooth Khurd,77.047,28.775,77.048,28.772,
13297,972EXT - Cluster,Pooth Khurd,Sultan Pur Xing/Poothkhurd,77.048,28.772,77.049,28.767,
13298,972EXT - Cluster,Sultan Pur Xing/Poothkhurd,Barwala Village,77.04899999999999,28.767,77.06,28.76,
13299,972EXT - Cluster,Barwala Village,Barwala School,77.06,28.76,77.062,28.759,
13300,972EXT - Cluster,Barwala School,Jain Colony,77.062,28.759,77.072,28.753,
13301,972EXT - Cluster,Jain Colony,Prehladpur School,77.072,28.753,77.074,28.753,
13302,972EXT - Cluster,Prehladpur School,Prahladpur Village,77.074,28.753,77.082,28.75,
13303,972EXT - Cluster,Prahladpur Village,Prahladpur,77.082,28.75,77.294,28.5,
13304,972EXT - Cluster,Prahladpur,Krishna Colony,77.294,28.5,77.087,28.746,
13305,972EXT - Cluster,Krishna Colony,Deep Vihar,77.087,28.746,77.082,28.738,
13306,972EXT - Cluster,Deep Vihar,Guru Gobind Singh Marg / Faiz Road,77.082,28.738000000000003,77.202,28.653,
13307,972EXT - Cluster,Guru Gobind Singh Marg / Faiz Road,Sec-24 Rohini,77.202,28.653000000000002,77.092,28.728,
13308,972EXT - Cluster,Sec-24 Rohini,Hanuman Mandir Rohini Sec 24,77.092,28.728,77.087,28.722,
13309,972EXT - Cluster,Hanuman Mandir Rohini Sec 24,Power House Rohini Sec 24,77.087,28.721999999999998,77.08,28.726,
13310,972EXT - Cluster,Power House Rohini Sec 24,Rohini Sec 22/24 Crossing,77.08,28.726,77.069,28.72,
13311,972EXT - Cluster,Rohini Sec 22/24 Crossing,Rohini Sec-21,77.069,28.72,77.069,28.718,
13312,972EXT - Cluster,Rohini Sec-21,Rohini Sec 20/21 More,77.069,28.718000000000004,77.074,28.715,
13313,972EXT - Cluster,Rohini Sec 20/21 More,Pooth Kalan,77.074,28.715,77.077,28.714,
13314,972EXT - Cluster,Pooth Kalan,ISBT / Kashmiri Gate,77.077,28.714000000000002,77.229,28.666,
13315,972EXT - Cluster,ISBT / Kashmiri Gate,Krishna Vihar,77.229,28.666,77.084,28.706,
13316,972EXT - Cluster,Krishna Vihar,Budh Vihar,77.084,28.706,77.0867515667,28.7046016116,
13317,972EXT - Cluster,Budh Vihar,Mangol Puri Y-Block,77.0867515667,28.704601611599998,77.088,28.703,
13318,972EXT - Cluster,Mangol Puri Y-Block,Mangol Pur Khurd,77.08800000000001,28.703000000000003,77.093,28.7,
13319,972EXT - Cluster,Mangol Pur Khurd,Avantika Xing,77.093,28.7,77.097,28.698,
13320,972EXT - Cluster,Avantika Xing,Mangolpur Kalan Village,77.097,28.698,77.101,28.695,
13321,972EXT - Cluster,Mangolpur Kalan Village,Mangol Pur School,77.101,28.695,77.104,28.694,
13322,972EXT - Cluster,Mangol Pur School,West Enclave,77.104,28.694000000000003,77.101,28.691,
13323,972EXT - Cluster,West Enclave,Mangol Puri B-Block,77.101,28.691,77.095,28.69,
13324,972EXT - Cluster,Mangol Puri B-Block,Peera Garhi Chowk,77.095,28.69,77.096,28.679,
13325,972EXT - Cluster,Peera Garhi Chowk,Peera Garhi Depot,77.096,28.679000000000002,77.093,28.675,
13326,972EXT - Cluster,Peera Garhi Depot,Sundar Apartments,77.093,28.675,77.092,28.666,
13327,972EXT - Cluster,Sundar Apartments,Sunder Vihar,77.092,28.666,77.091,28.663,
13328,972EXT - Cluster,Sunder Vihar,Meera Bagh,77.09100000000001,28.663,77.091,28.659,
13329,972EXT - Cluster,Meera Bagh,Meera Bagh Apartment,77.09100000000001,28.659000000000002,77.09,28.657,
13330,972EXT - Cluster,Meera Bagh Apartment,Keshopur Depot,77.09,28.656999999999996,77.087,28.652,
13331,972EXT - Cluster,Keshopur Depot,Major Bhupinder Singh Nagar,77.087,28.651999999999997,77.084,28.646,
13332,972EXT - Cluster,Major Bhupinder Singh Nagar,CRPF Camp Vikaspuri,77.084,28.646,77.085148,28.6472692,
13333,972EXT - Cluster,CRPF Camp Vikaspuri,Manohar Nagar,77.085148,28.647269199999997,77.083,28.642,
13334,972EXT - Cluster,Manohar Nagar,Krishna Park,77.083,28.642,77.081,28.639,
13335,972EXT - Cluster,Krishna Park,Kangra Niketan,77.081,28.639,77.08,28.635,
13336,972EXT - Cluster,Kangra Niketan,District Centre Outer Ring Road,77.08,28.635,77.081,28.633,
13337,972EXT - Cluster,District Centre Outer Ring Road,District Centre Nazafgarh Road,77.081,28.633000000000003,77.079,28.63,
13338,972EXT - Cluster,District Centre Nazafgarh Road,Dholi Piao,77.079,28.63,77.076,28.628,
13339,972EXT - Cluster,Dholi Piao,Vikaspuri Xing (Shivaji Marg),77.07600000000001,28.628,77.069,28.626,
13340,972EXT - Cluster,Vikaspuri Xing (Shivaji Marg),Uttam Nagar Terminal,77.069,28.625999999999998,77.068,28.626,
13435,982LnkSTL - Cluster,BBM II Depot,Sewa Kutir,77.21,28.703000000000003,77.209,28.702,44.0
13436,982LnkSTL - Cluster,Sewa Kutir,Haqiqat Nagar,77.209,28.701999999999998,77.208,28.699,
13437,982LnkSTL - Cluster,Haqiqat Nagar,G.T.B. Nagar,77.208,28.699,77.2060021632,28.698215324,
13438,982LnkSTL - Cluster,G.T.B. Nagar,New Police Lines,77.2060021632,28.698215324,77.203,28.699,
13439,982LnkSTL - Cluster,New Police Lines,Alpna Cinema,77.203,28.699,77.1939532553,28.7026226127,
13440,982LnkSTL - Cluster,Alpna Cinema,Model Town II,77.1939532553,28.7026226127,77.19,28.704,
13441,982LnkSTL - Cluster,Model Town II,Model Town III,77.19,28.704,77.185,28.706,
13442,982LnkSTL - Cluster,Model Town III,Azadpur Metro station,77.185,28.706,77.18,28.707,
13443,982LnkSTL - Cluster,Azadpur Metro station,Azadpur Terminal,77.18,28.706999999999997,77.177743,28.708115,
13444,982LnkSTL - Cluster,Azadpur Terminal,New Sabzi Mandi,77.177743,28.708115000000003,77.172,28.713,
13445,982LnkSTL - Cluster,New Sabzi Mandi,Adarsh Nagar / Bharola Village,77.172,28.713,77.17,28.715,
13446,982LnkSTL - Cluster,Adarsh Nagar / Bharola Village,Sarai Peepal Thala,77.17,28.715,77.166,28.72,
13447,982LnkSTL - Cluster,Sarai Peepal Thala,Mahindra Park (Pitampura),77.166,28.72,77.1656016998,28.7218727914,
13448,982LnkSTL - Cluster,Mahindra Park (Pitampura),Jahangirpuri GT Road,77.16560169979999,28.7218727914,77.162,28.725,
13449,982LnkSTL - Cluster,Jahangirpuri GT Road,Jahangir Puri Metro Station,77.16199999999999,28.725,77.161,28.727,
13450,982LnkSTL - Cluster,Jahangir Puri Metro Station,G.T.K. Depot,77.161,28.726999999999997,77.1583198811,28.731536134,
13451,982LnkSTL - Cluster,G.T.K. Depot,Mukraba Chowk,77.1583198811,28.731536134000002,77.152,28.732,
13452,982LnkSTL - Cluster,Mukraba Chowk,Badli X-ing G.T. Road,77.152,28.732,77.1463287,28.7288094,
13453,982LnkSTL - Cluster,Badli X-ing G.T. Road,Haider Pur Water Works,77.1463287,28.7288094,77.140706673,28.7212643486,
13454,982LnkSTL - Cluster,Haider Pur Water Works,Pittampura BU-Block,77.140706673,28.721264348600002,77.139,28.716,
13455,982LnkSTL - Cluster,Pittampura BU-Block,Uttari Pitam Pura,77.139,28.715999999999998,77.138,28.715,
13456,982LnkSTL - Cluster,Uttari Pitam Pura,Pittampura RU-Block,77.138,28.715,77.136,28.71,
13457,982LnkSTL - Cluster,Pittampura RU-Block,Pitam Pura Power House,77.13600000000001,28.71,77.134,28.707,
13458,982LnkSTL - Cluster,Pitam Pura Power House,Madhuban Chowk (Outer Ring Road),77.134,28.706999999999997,77.132,28.704,
13459,982LnkSTL - Cluster,Madhuban Chowk (Outer Ring Road),Madhuban Chowk,77.132,28.704,77.133,28.702,
13460,982LnkSTL - Cluster,Madhuban Chowk,Saraswati Vihar C-Block,77.133,28.701999999999998,77.125,28.7,
13461,982LnkSTL - Cluster,Saraswati Vihar C-Block,Deepali Chowk,77.125,28.7,77.12,28.698,
13462,982LnkSTL - Cluster,Deepali Chowk,Kali Mata Mandir,77.12,28.698,77.115,28.696,
13463,982LnkSTL - Cluster,Kali Mata Mandir,Puspanjali Enclave,77.115,28.695999999999998,77.111,28.695,
13464,982LnkSTL - Cluster,Puspanjali Enclave,Rohini Depot III,77.111,28.695,77.109,28.695,
13465,982LnkSTL - Cluster,Rohini Depot III,Mangol Pur School,77.109,28.695,77.104,28.694,
13466,982LnkSTL - Cluster,Mangol Pur School,Mangol Pur Kalan,77.104,28.694000000000003,77.101,28.695,
13467,982LnkSTL - Cluster,Mangol Pur Kalan,Avantika X-Ing,77.101,28.695,77.096,28.698,
13468,982LnkSTL - Cluster,Avantika X-Ing,Mangol Pur Khurd,77.096,28.698,77.093,28.7,
13469,982LnkSTL - Cluster,Mangol Pur Khurd,Mangol Puri Y-Block,77.093,28.7,77.088,28.703,
13470,982LnkSTL - Cluster,Mangol Puri Y-Block,Mangol Puri J Block,77.08800000000001,28.703000000000003,77.083,28.697,
13471,982LnkSTL - Cluster,Mangol Puri J Block,Mangolpuri K Block (Sanjay Gandhi Hospital),77.083,28.697,77.082,28.694,
13472,982LnkSTL - Cluster,Mangolpuri K Block (Sanjay Gandhi Hospital),Mangol Puri S-Block,77.082,28.694000000000003,77.082,28.692,
13473,982LnkSTL - Cluster,Mangol Puri S-Block,Sultan Puri AB Block Extension,77.082,28.691999999999997,77.077,28.692,
13474,982LnkSTL - Cluster,Sultan Puri AB Block Extension,Jalebi Chowk / Sultanpuri AB Block,77.077,28.691999999999997,77.073,28.695,
13475,982LnkSTL - Cluster,Jalebi Chowk / Sultanpuri AB Block,Sultan Puri D-Block,77.07300000000001,28.695,77.075,28.7,
13476,982LnkSTL - Cluster,Sultan Puri D-Block,Sultanpuri C Block,77.075,28.7,77.075,28.701,
13477,982LnkSTL - Cluster,Sultanpuri C Block,Sultan Puri Terminal,77.075,28.701,77.075,28.703,
13496,984A,Rohini Sector 1 Avantika,Rohini Sector 4,77.1,28.703000000000003,77.1028815185,28.7060607904,21.0
13497,984A,Rohini Sector 4,Rohini Sector 5,77.1028815185,28.7060607904,77.109,28.713,
13498,984A,Rohini Sector 5,Rohini Sector 7/8 X-ing,77.109,28.713,77.125,28.707,
13499,984A,Rohini Sector 7/8 X-ing,Pitam Pura J.D. Block,77.125,28.706999999999997,77.134,28.701,
13500,984A,Pitam Pura J.D. Block,Mahindra Park (Shalimar Bagh),77.134,28.701,77.135,28.684,
13501,984A,Mahindra Park (Shalimar Bagh),Punjabi Bagh Terminal,77.135,28.684,77.143,28.673,
13502,984A,Punjabi Bagh Terminal,Punjabi Bagh Club,77.143,28.673000000000002,77.131,28.663,
13503,984A,Punjabi Bagh Club,Raja Garden,77.131,28.663,77.126,28.65,
13504,984A,Raja Garden,Maya Puri Depot,77.126,28.65,77.128,28.636,
13505,984A,Maya Puri Depot,Naraina Village,77.128,28.636,77.1366256979,28.618002662,
13506,984A,Naraina Village,Barar Square,77.1366256979,28.618002662,77.1388897503,28.6100183661,
13507,984A,Barar Square,R.R. Lines,77.1388897503,28.6100183661,77.151,28.595,
13508,984A,R.R. Lines,Dhaula Kuan,77.15100000000001,28.595,77.1629886421,28.5992156177,
13509,984A,Dhaula Kuan,Moti Bagh,77.1629886421,28.5992156177,77.174,28.581,
13510,984A,Moti Bagh,Narouji Nagar,77.17399999999999,28.581,77.195,28.569,
13511,984A,Narouji Nagar,A.I.I.M.S.,77.195,28.569000000000003,77.2077729735,28.5663565231,
13512,984A,A.I.I.M.S.,Andrews Ganj,77.2077729735,28.566356523099998,77.2306078318,28.5659213891,
13513,984A,Andrews Ganj,Lajpat Nagar,77.2306078318,28.565921389099998,77.244,28.565,
13524,988,Palika Kendra,Kendriya Terminal,77.212,28.625999999999998,77.203,28.617,25.0
13525,988,Kendriya Terminal,R.M.L. Hospital,77.203,28.616999999999997,77.198,28.624,
13526,988,R.M.L. Hospital,Mandir Marg,77.19800000000001,28.624000000000002,77.204,28.639,
13527,988,Mandir Marg,Jhande Walan,77.204,28.639,77.203,28.647,
13528,988,Jhande Walan,Guru Gobind Singh Marg,77.203,28.647,77.1988592635,28.6555890977,
13529,988,Guru Gobind Singh Marg,Sarai Rohilla / Anand Parvat,77.1988592635,28.6555890977,77.185,28.661,
13530,988,Sarai Rohilla / Anand Parvat,Zakhira,77.185,28.660999999999998,77.165,28.668,
13531,988,Zakhira,Punjabi Bagh Terminal,77.165,28.668000000000003,77.143,28.673,
13532,988,Punjabi Bagh Terminal,Wazirpur Depot,77.143,28.673000000000002,77.151,28.694,
13533,988,Wazirpur Depot,Pitam Pura J.D. Block,77.15100000000001,28.694000000000003,77.134,28.701,
13534,988,Pitam Pura J.D. Block,Rohini Sector 7/8 X-ing,77.134,28.701,77.125,28.707,
13535,988,Rohini Sector 7/8 X-ing,Rohini Sector 15 Pocket-D2,77.125,28.706999999999997,77.1328166683,28.7302796557,
13536,988,Rohini Sector 15 Pocket-D2,Rohini Sector 16,77.1328166683,28.730279655700002,77.128,28.736,
13537,988,Rohini Sector 16,Shahbad Daulat Pur,77.128,28.736,77.111,28.745,
13538,988,Shahbad Daulat Pur,Shahbad Dairy,77.111,28.745,77.096,28.746,
13539,988,Shahbad Dairy,Prahladpur,77.096,28.746,77.294,28.5,
13540,988,Prahladpur,Barwala,77.294,28.5,77.060833,28.7590708,
13541,988,Barwala,Pooth Khurd,77.060833,28.7590708,77.048,28.772,
13542,988,Pooth Khurd,Dhake Wala,77.048,28.772,77.0402832031,28.7873325348,
13543,988,Dhake Wala,Bawana,77.0402832031,28.7873325348,77.0391768529,28.8019489703,
13544,988,Bawana,Bajitpur,77.0391768529,28.801948970300003,77.003,28.808,
13545,988,Bajitpur,Katewara Village,77.003,28.808000000000003,76.975,28.804,
13546,988,Katewara Village,Qutubgarh Border,76.975,28.804000000000002,76.9624593,28.8036692,
13547,990 Extn,Shivaji Stadium,Mandir Marg,77.215,28.631999999999998,77.204,28.639,14.0
13548,990 Extn,Mandir Marg,Sadhu Vasvani Marg / Gurudwara Road,77.204,28.639,77.193,28.644,
13549,990 Extn,Sadhu Vasvani Marg / Gurudwara Road,Pusa Road Telephone Exchange,77.193,28.644000000000002,77.181,28.643,
13550,990 Extn,Pusa Road Telephone Exchange,West Patel Nagar,77.181,28.643,77.164,28.647,
13551,990 Extn,West Patel Nagar,Karampura Terminal,77.164,28.647,77.1423433228,28.6608755311,
13552,990 Extn,Karampura Terminal,Punjabi Bagh Terminal,77.1423433228,28.6608755311,77.143,28.673,
13553,990 Extn,Punjabi Bagh Terminal,Wazirpur Depot,77.143,28.673000000000002,77.151,28.694,
13554,990 Extn,Wazirpur Depot,Pitam Pura K.D. Block,77.15100000000001,28.694000000000003,77.1410246038,28.7002164472,
13555,990 Extn,Pitam Pura K.D. Block,Maurya Enclave K.D. Block,77.1410246038,28.7002164472,77.1410299683,28.7002070365,
13556,990 Extn,Maurya Enclave K.D. Block,Rohini Sector 7/8 X-ing,77.1410299683,28.7002070365,77.125,28.707,
13557,990 Extn,Rohini Sector 7/8 X-ing,Rohini Sector 24 Nallah / Rohini Sector 24 Gas Plant,77.125,28.706999999999997,77.0980812175,28.7274879553,
13558,990 Extn,Rohini Sector 24 Nallah / Rohini Sector 24 Gas Plant,Rohini Sector 24 Pocket-18,77.0980812175,28.727487955300003,77.0878001338,28.7231287569,
13559,990,Shivaji Stadium,Mandir Marg,77.215,28.631999999999998,77.204,28.639,14.0
13560,990,Mandir Marg,Sadhu Vasvani Marg / Gurudwara Road,77.204,28.639,77.193,28.644,
13561,990,Sadhu Vasvani Marg / Gurudwara Road,Pusa Road Telephone Exchange,77.193,28.644000000000002,77.181,28.643,
13562,990,Pusa Road Telephone Exchange,West Patel Nagar,77.181,28.643,77.164,28.647,
13563,990,West Patel Nagar,Karampura Terminal,77.164,28.647,77.1423433228,28.6608755311,
13564,990,Karampura Terminal,Punjabi Bagh Terminal,77.1423433228,28.6608755311,77.143,28.673,
13565,990,Punjabi Bagh Terminal,Wazirpur Depot,77.143,28.673000000000002,77.151,28.694,
13566,990,Wazirpur Depot,Pitam Pura K.D. Block,77.15100000000001,28.694000000000003,77.1410246038,28.7002164472,
13567,990,Pitam Pura K.D. Block,Maurya Enclave K.D. Block,77.1410246038,28.7002164472,77.1410299683,28.7002070365,
13568,990,Maurya Enclave K.D. Block,Rohini Sector 7/8 X-ing,77.1410299683,28.7002070365,77.125,28.707,
13569,990,Rohini Sector 7/8 X-ing,Rohini Depot I,77.125,28.706999999999997,77.113,28.715,
13570,990,Rohini Depot I,Rithala Village,77.113,28.715,77.101,28.717,
13571,990A,Shivaji Stadium,Mandir Marg,77.215,28.631999999999998,77.204,28.639,15.0
13572,990A,Mandir Marg,Sadhu Vasvani Marg / Gurudwara Road,77.204,28.639,77.193,28.644,
13573,990A,Sadhu Vasvani Marg / Gurudwara Road,Pusa Road Telephone Exchange,77.193,28.644000000000002,77.181,28.643,
13574,990A,Pusa Road Telephone Exchange,West Patel Nagar,77.181,28.643,77.164,28.647,
13575,990A,West Patel Nagar,Karampura Terminal,77.164,28.647,77.1423433228,28.6608755311,
13576,990A,Karampura Terminal,Punjabi Bagh Terminal,77.1423433228,28.6608755311,77.143,28.673,
13577,990A,Punjabi Bagh Terminal,Wazirpur Depot,77.143,28.673000000000002,77.151,28.694,
13578,990A,Wazirpur Depot,Pitam Pura K.D. Block,77.15100000000001,28.694000000000003,77.1410246038,28.7002164472,
13579,990A,Pitam Pura K.D. Block,Maurya Enclave K.D. Block,77.1410246038,28.7002164472,77.1410299683,28.7002070365,
13580,990A,Maurya Enclave K.D. Block,Rohini Sector 7/8 X-ing,77.1410299683,28.7002070365,77.125,28.707,
13581,990A,Rohini Sector 7/8 X-ing,Rohini Depot I,77.125,28.706999999999997,77.113,28.715,
13582,990A,Rohini Depot I,Rithala Village Main Road,77.113,28.715,77.0999964122,28.7259421574,
13583,990A,Rithala Village Main Road,Rohini Sector 25 (Deep Vihar),77.0999964122,28.7259421574,77.078,28.733,
13606,990CL - Cluster,Regal / Shivaji Stadium,Shaheed Bhagat Singh Marg,77.215,28.633000000000003,77.212,28.633,44.0
13607,990CL - Cluster,Shaheed Bhagat Singh Marg,Shaheed Bhagat Singh Marg,77.212,28.633000000000003,77.209,28.633,
13608,990CL - Cluster,Shaheed Bhagat Singh Marg,Gole Market,77.209,28.633000000000003,77.203,28.634,
13609,990CL - Cluster,Gole Market,PS Mandir Marg,77.203,28.634,77.203,28.638,
13610,990CL - Cluster,PS Mandir Marg,Balmiki Mandir,77.203,28.638,77.204,28.639,
13611,990CL - Cluster,Balmiki Mandir,Panchkuian Road Banwai Lal Hospital,77.204,28.639,77.204,28.641,
13612,990CL - Cluster,Panchkuian Road Banwai Lal Hospital,Meghdoot Bhawan,77.204,28.641,77.201,28.643,
13613,990CL - Cluster,Meghdoot Bhawan,Arya Samaj Road / Pusa Road Petrol Pump,77.20100000000001,28.643,77.1933064258,28.6445443737,
13614,990CL - Cluster,Arya Samaj Road / Pusa Road Petrol Pump,Karol Bagh Metro Station,77.1933064258,28.6445443737,77.188,28.643,
13615,990CL - Cluster,Karol Bagh Metro Station,Pusa Road Telephone Exchange,77.188,28.643,77.181,28.643,
13616,990CL - Cluster,Pusa Road Telephone Exchange,Rajendra Place / Karol Bagh Telephone Exchange,77.181,28.643,77.18,28.642,
13617,990CL - Cluster,Rajendra Place / Karol Bagh Telephone Exchange,East Patel Nagar,77.18,28.642,77.173,28.642,
13618,990CL - Cluster,East Patel Nagar,South Patel Nagar (Metro Station),77.173,28.642,77.168,28.645,
13619,990CL - Cluster,South Patel Nagar (Metro Station),West Patel Nagar,77.168,28.645,77.164,28.647,
13620,990CL - Cluster,West Patel Nagar,Shadipur DTC Colony Metro Station,77.164,28.647,77.158,28.651,
13621,990CL - Cluster,Shadipur DTC Colony Metro Station,Shadi Pur Depot,77.158,28.651,77.155,28.653,
13622,990CL - Cluster,Shadi Pur Depot,Moti Nagar Industrial Area,77.155,28.653000000000002,77.148,28.657,
13623,990CL - Cluster,Moti Nagar Industrial Area,Karampura Terminal,77.148,28.656999999999996,77.1423433228,28.6608755311,
13624,990CL - Cluster,Karampura Terminal,B Block New Moti Nagar,77.1423433228,28.6608755311,77.14,28.663,
13625,990CL - Cluster,B Block New Moti Nagar,Punjabi Bagh Terminal,77.14,28.663,77.143,28.673,
13626,990CL - Cluster,Punjabi Bagh Terminal,Britannia (Shakurpur),77.143,28.673000000000002,77.147,28.684,
13627,990CL - Cluster,Britannia (Shakurpur),Telephone Exchange,77.14699999999999,28.684,77.151,28.686,
13628,990CL - Cluster,Telephone Exchange,Wazirpur Depot,77.15100000000001,28.686,77.151,28.694,
13629,990CL - Cluster,Wazirpur Depot,WazirpurDepotRoadNo41(SubhashPalaceMarket),77.15100000000001,28.694000000000003,77.151,28.693,
13630,990CL - Cluster,WazirpurDepotRoadNo41(SubhashPalaceMarket),Guru Govind Singh College,77.15100000000001,28.693,77.151,28.697,
13631,990CL - Cluster,Guru Govind Singh College,TV Tower (Power House),77.15100000000001,28.697,77.151,28.699,
13632,990CL - Cluster,TV Tower (Power House),DAV School,77.15100000000001,28.699,77.143,28.699,
13633,990CL - Cluster,DAV School,Pitam Pura K.D. Block,77.143,28.699,77.1410246038,28.7002164472,
13634,990CL - Cluster,Pitam Pura K.D. Block,Pittampura AP-Block,77.1410246038,28.7002164472,77.139,28.703,
13635,990CL - Cluster,Pittampura AP-Block,Pitampura CD-Block,77.139,28.703000000000003,77.138,28.706,
13636,990CL - Cluster,Pitampura CD-Block,Pitam Pura Power House,77.138,28.706,77.134,28.707,
13637,990CL - Cluster,Pitam Pura Power House,Madhuban Chowk (Outer Ring Road),77.134,28.706999999999997,77.132,28.704,
13638,990CL - Cluster,Madhuban Chowk (Outer Ring Road),Madhuban Chowk,77.132,28.704,77.133,28.702,
13639,990CL - Cluster,Madhuban Chowk,Rohini Sector 7/8 X-ing,77.133,28.701999999999998,77.125,28.707,
13640,990CL - Cluster,Rohini Sector 7/8 X-ing,Sai Baba Chowk,77.125,28.706999999999997,77.124,28.708,
13641,990CL - Cluster,Sai Baba Chowk,Rohini Sec 7/9,77.124,28.708000000000002,77.117,28.713,
13642,990CL - Cluster,Rohini Sec 7/9,Rohini West Metro Station,77.117,28.713,77.115,28.715,
13643,990CL - Cluster,Rohini West Metro Station,Rohini Depot I,77.115,28.715,77.113,28.715,
13644,990CL - Cluster,Rohini Depot I,Chhoturam Park Rohini Sec 5,77.113,28.715,77.109,28.713,
13645,990CL - Cluster,Chhoturam Park Rohini Sec 5,Rithala Crossing (Rohini Sec 6 Crossing),77.109,28.713,77.107,28.711,
13646,990CL - Cluster,Rithala Crossing (Rohini Sec 6 Crossing),B-5 Rohini Som Bazar,77.107,28.711,77.104,28.713,
